beta,load_comb,d,f_cck,chi1,chi2,rho,weight
4.40754566449678,wind_imposed,750,80,0.2,0.5,0.005,0.1972
4.55535220500976,wind_imposed,150,20,0.3,0.5,0.005,0.715
4.55795185176948,wind_imposed,300,20,0.3,0.5,0.005,0.715
4.55843116841916,wind_imposed,450,20,0.3,0.5,0.005,0.715
4.55859877541965,wind_imposed,600,20,0.3,0.5,0.005,0.715
4.55867632655918,wind_imposed,750,20,0.3,0.5,0.005,0.715
4.55535220501009,wind_imposed,150,40,0.3,0.5,0.005,0.715
4.55795185176949,wind_imposed,300,40,0.3,0.5,0.005,0.715
4.55843116841921,wind_imposed,450,40,0.3,0.5,0.005,0.715
4.55859877541984,wind_imposed,600,40,0.3,0.5,0.005,0.715
4.55867632655918,wind_imposed,750,40,0.3,0.5,0.005,0.715
4.5317157611743,wind_imposed,150,60,0.3,0.5,0.005,0.715
4.53430882134761,wind_imposed,300,60,0.3,0.5,0.005,0.715
4.53478693320264,wind_imposed,450,60,0.3,0.5,0.005,0.715
4.53495411961444,wind_imposed,600,60,0.3,0.5,0.005,0.715
4.5350314762726,wind_imposed,750,60,0.3,0.5,0.005,0.715
4.53347557195703,wind_imposed,150,80,0.3,0.5,0.005,0.715
4.53606917657365,wind_imposed,300,80,0.3,0.5,0.005,0.715
4.53654738808268,wind_imposed,450,80,0.3,0.5,0.005,0.715
4.53671460928841,wind_imposed,600,80,0.3,0.5,0.005,0.715
4.53679198203606,wind_imposed,750,80,0.3,0.5,0.005,0.715
4.71559465403976,wind_imposed,150,20,0.4,0.5,0.005,0.7692
4.71834739017727,wind_imposed,300,20,0.4,0.5,0.005,0.7692
4.71885481752452,wind_imposed,450,20,0.4,0.5,0.005,0.7692
4.71903224581317,wind_imposed,600,20,0.4,0.5,0.005,0.7692
4.71911433974974,wind_imposed,750,20,0.4,0.5,0.005,0.7692
4.71559465403972,wind_imposed,150,40,0.4,0.5,0.005,0.7692
4.71834739017751,wind_imposed,300,40,0.4,0.5,0.005,0.7692
4.71885481752429,wind_imposed,450,40,0.4,0.5,0.005,0.7692
4.71903224581304,wind_imposed,600,40,0.4,0.5,0.005,0.7692
4.71911433974965,wind_imposed,750,40,0.4,0.5,0.005,0.7692
4.69192215801639,wind_imposed,150,60,0.4,0.5,0.005,0.7692
4.69466851506858,wind_imposed,300,60,0.4,0.5,0.005,0.7692
4.6951747767538,wind_imposed,450,60,0.4,0.5,0.005,0.7692
4.69535179819991,wind_imposed,600,60,0.4,0.5,0.005,0.7692
4.69543370402656,wind_imposed,750,60,0.4,0.5,0.005,0.7692
4.69368714758269,wind_imposed,150,80,0.4,0.5,0.005,0.7692
4.69643404381384,wind_imposed,300,80,0.4,0.5,0.005,0.7692
4.69694040410619,wind_imposed,450,80,0.4,0.5,0.005,0.7692
4.69711745997528,wind_imposed,600,80,0.4,0.5,0.005,0.7692
4.69719938171882,wind_imposed,750,80,0.4,0.5,0.005,0.7692
5.03013004346278,wind_imposed,150,20,0.5,0.5,0.005,0.5917
5.03221755602934,wind_imposed,300,20,0.5,0.5,0.005,0.5917
5.03259329977428,wind_imposed,450,20,0.5,0.5,0.005,0.5917
5.03274986020695,wind_imposed,600,20,0.5,0.5,0.005,0.5917
5.03281930554646,wind_imposed,750,20,0.5,0.5,0.005,0.5917
5.03012376594113,wind_imposed,150,40,0.5,0.5,0.005,0.5917
5.03220871491801,wind_imposed,300,40,0.5,0.5,0.005,0.5917
5.03261490248357,wind_imposed,450,40,0.5,0.5,0.005,0.5917
5.03275031387917,wind_imposed,600,40,0.5,0.5,0.005,0.5917
5.03282203395666,wind_imposed,750,40,0.5,0.5,0.005,0.5917
5.00971603659158,wind_imposed,150,60,0.5,0.5,0.005,0.5917
5.01180662092974,wind_imposed,300,60,0.5,0.5,0.005,0.5917
5.01221114126515,wind_imposed,450,60,0.5,0.5,0.005,0.5917
5.01236134204362,wind_imposed,600,60,0.5,0.5,0.005,0.5917
5.01242566954677,wind_imposed,750,60,0.5,0.5,0.005,0.5917
5.01123797852172,wind_imposed,150,80,0.5,0.5,0.005,0.5917
5.01334655818819,wind_imposed,300,80,0.5,0.5,0.005,0.5917
5.01373586672024,wind_imposed,450,80,0.5,0.5,0.005,0.5917
5.01386764091939,wind_imposed,600,80,0.5,0.5,0.005,0.5917
5.01391715188346,wind_imposed,750,80,0.5,0.5,0.005,0.5917
4.73696284464664,wind_imposed,150,20,0.6,0.5,0.005,0.1972
4.7386024301444,wind_imposed,300,20,0.6,0.5,0.005,0.1972
4.73890975439926,wind_imposed,450,20,0.6,0.5,0.005,0.1972
4.73901757730046,wind_imposed,600,20,0.6,0.5,0.005,0.1972
4.73906752992149,wind_imposed,750,20,0.6,0.5,0.005,0.1972
4.73696284464725,wind_imposed,150,40,0.6,0.5,0.005,0.1972
4.7386024301449,wind_imposed,300,40,0.6,0.5,0.005,0.1972
4.7389097543979,wind_imposed,450,40,0.6,0.5,0.005,0.1972
4.73901757730091,wind_imposed,600,40,0.6,0.5,0.005,0.1972
4.73906752992108,wind_imposed,750,40,0.6,0.5,0.005,0.1972
4.71784947092821,wind_imposed,150,60,0.6,0.5,0.005,0.1972
4.71946704032818,wind_imposed,300,60,0.6,0.5,0.005,0.1972
4.7197704883475,wind_imposed,450,60,0.6,0.5,0.005,0.1972
4.71993464841413,wind_imposed,600,60,0.6,0.5,0.005,0.1972
4.71998224966666,wind_imposed,750,60,0.6,0.5,0.005,0.1972
4.71925315841463,wind_imposed,150,80,0.6,0.5,0.005,0.1972
4.7208876663226,wind_imposed,300,80,0.6,0.5,0.005,0.1972
4.72119408205039,wind_imposed,450,80,0.6,0.5,0.005,0.1972
4.72130159159312,wind_imposed,600,80,0.6,0.5,0.005,0.1972
4.72136708760026,wind_imposed,750,80,0.6,0.5,0.005,0.1972
4.47508657887636,wind_imposed,150,20,0.7,0.5,0.005,0.0592
4.47640665004907,wind_imposed,300,20,0.7,0.5,0.005,0.0592
4.47665076023501,wind_imposed,450,20,0.7,0.5,0.005,0.0592
4.47673635968891,wind_imposed,600,20,0.7,0.5,0.005,0.0592
4.47677600702961,wind_imposed,750,20,0.7,0.5,0.005,0.0592
4.47508657887597,wind_imposed,150,40,0.7,0.5,0.005,0.0592
4.47640665004897,wind_imposed,300,40,0.7,0.5,0.005,0.0592
4.47665076023544,wind_imposed,450,40,0.7,0.5,0.005,0.0592
4.47673635968851,wind_imposed,600,40,0.7,0.5,0.005,0.0592
4.47677600703004,wind_imposed,750,40,0.7,0.5,0.005,0.0592
4.45696244478787,wind_imposed,150,60,0.7,0.5,0.005,0.0592
4.45829199975278,wind_imposed,300,60,0.7,0.5,0.005,0.0592
4.45853499745732,wind_imposed,450,60,0.7,0.5,0.005,0.0592
4.45862020422576,wind_imposed,600,60,0.7,0.5,0.005,0.0592
4.45865967048562,wind_imposed,750,60,0.7,0.5,0.005,0.0592
4.45831102435908,wind_imposed,150,80,0.7,0.5,0.005,0.0592
4.45962352305054,wind_imposed,300,80,0.7,0.5,0.005,0.0592
4.45986876449115,wind_imposed,450,80,0.7,0.5,0.005,0.0592
4.45995476263488,wind_imposed,600,80,0.7,0.5,0.005,0.0592
4.45999459542603,wind_imposed,750,80,0.7,0.5,0.005,0.0592
4.23954671122174,wind_imposed,150,20,0.8,0.5,0.005,0
4.24064070302732,wind_imposed,300,20,0.8,0.5,0.005,0
4.24084286141605,wind_imposed,450,20,0.8,0.5,0.005,0
4.24091371259902,wind_imposed,600,20,0.8,0.5,0.005,0
4.24094652339006,wind_imposed,750,20,0.8,0.5,0.005,0
4.23954671122188,wind_imposed,150,40,0.8,0.5,0.005,0
4.24064070302742,wind_imposed,300,40,0.8,0.5,0.005,0
4.24084286141616,wind_imposed,450,40,0.8,0.5,0.005,0
4.24091371259927,wind_imposed,600,40,0.8,0.5,0.005,0
4.24094652339015,wind_imposed,750,40,0.8,0.5,0.005,0
4.22230040173503,wind_imposed,150,60,0.8,0.5,0.005,0
4.22340185553508,wind_imposed,300,60,0.8,0.5,0.005,0
4.22360717558092,wind_imposed,450,60,0.8,0.5,0.005,0
4.22367913739437,wind_imposed,600,60,0.8,0.5,0.005,0
4.22371246293438,wind_imposed,750,60,0.8,0.5,0.005,0
4.22356450855944,wind_imposed,150,80,0.8,0.5,0.005,0
4.22467443851548,wind_imposed,300,80,0.8,0.5,0.005,0
4.22488131704476,wind_imposed,450,80,0.8,0.5,0.005,0
4.22495382333843,wind_imposed,600,80,0.8,0.5,0.005,0
4.22498740074764,wind_imposed,750,80,0.8,0.5,0.005,0
4.02534554118934,wind_imposed,150,20,0.9,0.5,0.005,0
4.02626783558489,wind_imposed,300,20,0.9,0.5,0.005,0
4.02643948657265,wind_imposed,450,20,0.9,0.5,0.005,0
4.02649962783316,wind_imposed,600,20,0.9,0.5,0.005,0
4.02652747578612,wind_imposed,750,20,0.9,0.5,0.005,0
4.02534554118922,wind_imposed,150,40,0.9,0.5,0.005,0
4.02626783558485,wind_imposed,300,40,0.9,0.5,0.005,0
4.02643948657282,wind_imposed,450,40,0.9,0.5,0.005,0
4.02649962783307,wind_imposed,600,40,0.9,0.5,0.005,0
4.02652747578614,wind_imposed,750,40,0.9,0.5,0.005,0
4.00894140207837,wind_imposed,150,60,0.9,0.5,0.005,0
4.00988304784831,wind_imposed,300,60,0.9,0.5,0.005,0
4.01005823239346,wind_imposed,450,60,0.9,0.5,0.005,0
4.01011960668257,wind_imposed,600,60,0.9,0.5,0.005,0
4.01014802470132,wind_imposed,750,60,0.9,0.5,0.005,0
4.01015250703569,wind_imposed,150,80,0.9,0.5,0.005,0
4.0111009675428,wind_imposed,300,80,0.9,0.5,0.005,0
4.01127735512486,wind_imposed,450,80,0.9,0.5,0.005,0
4.01133867709809,wind_imposed,600,80,0.9,0.5,0.005,0
4.01136568655978,wind_imposed,750,80,0.9,0.5,0.005,0
4.14688111924768,wind_imposed,150,20,0.1,0.6,0.005,0
4.14878235126575,wind_imposed,300,20,0.1,0.6,0.005,0
4.14913320576633,wind_imposed,450,20,0.1,0.6,0.005,0
4.14925591491238,wind_imposed,600,20,0.1,0.6,0.005,0
4.14931269595221,wind_imposed,750,20,0.1,0.6,0.005,0
4.14688111924778,wind_imposed,150,40,0.1,0.6,0.005,0
4.14878235126586,wind_imposed,300,40,0.1,0.6,0.005,0
4.14913320576645,wind_imposed,450,40,0.1,0.6,0.005,0
4.14925591491236,wind_imposed,600,40,0.1,0.6,0.005,0
4.14931269595211,wind_imposed,750,40,0.1,0.6,0.005,0
4.12490105807069,wind_imposed,150,60,0.1,0.6,0.005,0
4.12679524941824,wind_imposed,300,60,0.1,0.6,0.005,0
4.12714481124315,wind_imposed,450,60,0.1,0.6,0.005,0
4.1272670687688,wind_imposed,600,60,0.1,0.6,0.005,0
4.12732364091591,wind_imposed,750,60,0.1,0.6,0.005,0
4.12652871504288,wind_imposed,150,80,0.1,0.6,0.005,0
4.12842346120873,wind_imposed,300,80,0.1,0.6,0.005,0
4.12877312492636,wind_imposed,450,80,0.1,0.6,0.005,0
4.12889541805233,wind_imposed,600,80,0.1,0.6,0.005,0
4.12895200666615,wind_imposed,750,80,0.1,0.6,0.005,0
4.22567892456621,wind_imposed,150,20,0.2,0.6,0.005,0.0657
4.22764158486996,wind_imposed,300,20,0.2,0.6,0.005,0.0657
4.22800373916131,wind_imposed,450,20,0.2,0.6,0.005,0.0657
4.22813039768352,wind_imposed,600,20,0.2,0.6,0.005,0.0657
4.22818900574704,wind_imposed,750,20,0.2,0.6,0.005,0.0657
4.22567892456604,wind_imposed,150,40,0.2,0.6,0.005,0.0657
4.22764158487004,wind_imposed,300,40,0.2,0.6,0.005,0.0657
4.22800373916136,wind_imposed,450,40,0.2,0.6,0.005,0.0657
4.22813039768349,wind_imposed,600,40,0.2,0.6,0.005,0.0657
4.22818900574718,wind_imposed,750,40,0.2,0.6,0.005,0.0657
4.20364788854857,wind_imposed,150,60,0.2,0.6,0.005,0.0657
4.2056035490539,wind_imposed,300,60,0.2,0.6,0.005,0.0657
4.2059644186169,wind_imposed,450,60,0.2,0.6,0.005,0.0657
4.20609062832811,wind_imposed,600,60,0.2,0.6,0.005,0.0657
4.20614902880445,wind_imposed,750,60,0.2,0.6,0.005,0.0657
4.20528029409314,wind_imposed,150,80,0.2,0.6,0.005,0.0657
4.20723650903718,wind_imposed,300,80,0.2,0.6,0.005,0.0657
4.20759748039109,wind_imposed,450,80,0.2,0.6,0.005,0.0657
4.20772372566433,wind_imposed,600,80,0.2,0.6,0.005,0.0657
4.20778214258956,wind_imposed,750,80,0.2,0.6,0.005,0.0657
4.32304691815533,wind_imposed,150,20,0.3,0.6,0.005,0.2383
4.32508771164341,wind_imposed,300,20,0.3,0.6,0.005,0.2383
4.32546423597249,wind_imposed,450,20,0.3,0.6,0.005,0.2383
4.32559591675395,wind_imposed,600,20,0.3,0.6,0.005,0.2383
4.32565684813524,wind_imposed,750,20,0.3,0.6,0.005,0.2383
4.32304691815525,wind_imposed,150,40,0.3,0.6,0.005,0.2383
4.32508771164338,wind_imposed,300,40,0.3,0.6,0.005,0.2383
4.32546423597264,wind_imposed,450,40,0.3,0.6,0.005,0.2383
4.32559591675401,wind_imposed,600,40,0.3,0.6,0.005,0.2383
4.32565684813525,wind_imposed,750,40,0.3,0.6,0.005,0.2383
4.30095828191979,wind_imposed,150,60,0.3,0.6,0.005,0.2383
4.30299222043341,wind_imposed,300,60,0.3,0.6,0.005,0.2383
4.30336748713971,wind_imposed,450,60,0.3,0.6,0.005,0.2383
4.3034987286188,wind_imposed,600,60,0.3,0.6,0.005,0.2383
4.30355945681722,wind_imposed,750,60,0.3,0.6,0.005,0.2383
4.30259625507963,wind_imposed,150,80,0.3,0.6,0.005,0.2383
4.30463074103178,wind_imposed,300,80,0.3,0.6,0.005,0.2383
4.30500610820561,wind_imposed,450,80,0.3,0.6,0.005,0.2383
4.30513738478143,wind_imposed,600,80,0.3,0.6,0.005,0.2383
4.30519812921317,wind_imposed,750,80,0.3,0.6,0.005,0.2383
4.44643425335647,wind_imposed,150,20,0.4,0.6,0.005,0.2564
4.44858057567061,wind_imposed,300,20,0.4,0.6,0.005,0.2564
4.44897650586481,wind_imposed,450,20,0.4,0.6,0.005,0.2564
4.44911496873127,wind_imposed,600,20,0.4,0.6,0.005,0.2564
4.44917903750427,wind_imposed,750,20,0.4,0.6,0.005,0.2564
4.44643425335614,wind_imposed,150,40,0.4,0.6,0.005,0.2564
4.44858057567064,wind_imposed,300,40,0.4,0.6,0.005,0.2564
4.44897650586489,wind_imposed,450,40,0.4,0.6,0.005,0.2564
4.44911496873133,wind_imposed,600,40,0.4,0.6,0.005,0.2564
4.4491790375043,wind_imposed,750,40,0.4,0.6,0.005,0.2564
4.42424792049264,wind_imposed,150,60,0.4,0.6,0.005,0.2564
4.42638710812036,wind_imposed,300,60,0.4,0.6,0.005,0.2564
4.42678172972567,wind_imposed,450,60,0.4,0.6,0.005,0.2564
4.42691973550983,wind_imposed,600,60,0.4,0.6,0.005,0.2564
4.4269835928804,wind_imposed,750,60,0.4,0.6,0.005,0.2564
4.42589459247225,wind_imposed,150,80,0.4,0.6,0.005,0.2564
4.42803434993286,wind_imposed,300,80,0.4,0.6,0.005,0.2564
4.42842907608812,wind_imposed,450,80,0.4,0.6,0.005,0.2564
4.42856711839373,wind_imposed,600,80,0.4,0.6,0.005,0.2564
4.42863099265545,wind_imposed,750,80,0.4,0.6,0.005,0.2564
4.60768546239606,wind_imposed,150,20,0.5,0.6,0.005,0.1972
4.60997820186009,wind_imposed,300,20,0.5,0.6,0.005,0.1972
4.61040104781992,wind_imposed,450,20,0.5,0.6,0.005,0.1972
4.61054891669448,wind_imposed,600,20,0.5,0.6,0.005,0.1972
4.61061733656279,wind_imposed,750,20,0.5,0.6,0.005,0.1972
4.60768546239617,wind_imposed,150,40,0.5,0.6,0.005,0.1972
4.60997820186004,wind_imposed,300,40,0.5,0.6,0.005,0.1972
4.61040104782007,wind_imposed,450,40,0.5,0.6,0.005,0.1972
4.61054891669451,wind_imposed,600,40,0.5,0.6,0.005,0.1972
4.61061733656313,wind_imposed,750,40,0.5,0.6,0.005,0.1972
4.58536876139024,wind_imposed,150,60,0.5,0.6,0.005,0.1972
4.58765429358844,wind_imposed,300,60,0.5,0.6,0.005,0.1972
4.58807581856846,wind_imposed,450,60,0.5,0.6,0.005,0.1972
4.58822322609987,wind_imposed,600,60,0.5,0.6,0.005,0.1972
4.58829143260813,wind_imposed,750,60,0.5,0.6,0.005,0.1972
4.58702726893483,wind_imposed,150,80,0.5,0.6,0.005,0.1972
4.58931338161993,wind_imposed,300,80,0.5,0.6,0.005,0.1972
4.5897350130363,wind_imposed,450,80,0.5,0.6,0.005,0.1972
4.58988245774309,wind_imposed,600,80,0.5,0.6,0.005,0.1972
4.58995068144508,wind_imposed,750,80,0.5,0.6,0.005,0.1972
4.93750249489661,wind_imposed,150,20,0.6,0.6,0.005,0.0657
4.93927215323171,wind_imposed,300,20,0.6,0.6,0.005,0.0657
4.93959717985382,wind_imposed,450,20,0.6,0.6,0.005,0.0657
4.93969326814249,wind_imposed,600,20,0.6,0.6,0.005,0.0657
4.93973783377233,wind_imposed,750,20,0.6,0.6,0.005,0.0657
4.93750249489676,wind_imposed,150,40,0.6,0.6,0.005,0.0657
4.93925036818814,wind_imposed,300,40,0.6,0.6,0.005,0.0657
4.93958173417108,wind_imposed,450,40,0.6,0.6,0.005,0.0657
4.93967788135923,wind_imposed,600,40,0.6,0.6,0.005,0.0657
4.93973209853214,wind_imposed,750,40,0.6,0.6,0.005,0.0657
4.91824442903577,wind_imposed,150,60,0.6,0.6,0.005,0.0657
4.91999489195933,wind_imposed,300,60,0.6,0.6,0.005,0.0657
4.92033168852996,wind_imposed,450,60,0.6,0.6,0.005,0.0657
4.92043812809766,wind_imposed,600,60,0.6,0.6,0.005,0.0657
4.92049455657576,wind_imposed,750,60,0.6,0.6,0.005,0.0657
4.91968708964535,wind_imposed,150,80,0.6,0.6,0.005,0.0657
4.92143056684047,wind_imposed,300,80,0.6,0.6,0.005,0.0657
4.92175048234178,wind_imposed,450,80,0.6,0.6,0.005,0.0657
4.92188415360853,wind_imposed,600,80,0.6,0.6,0.005,0.0657
4.92192578392447,wind_imposed,750,80,0.6,0.6,0.005,0.0657
4.63259667504624,wind_imposed,150,20,0.7,0.6,0.005,0.0197
4.63401061941603,wind_imposed,300,20,0.7,0.6,0.005,0.0197
4.63427509590951,wind_imposed,450,20,0.7,0.6,0.005,0.0197
4.63436785823966,wind_imposed,600,20,0.7,0.6,0.005,0.0197
4.63441082831731,wind_imposed,750,20,0.7,0.6,0.005,0.0197
4.63259667504663,wind_imposed,150,40,0.7,0.6,0.005,0.0197
4.6340106194149,wind_imposed,300,40,0.7,0.6,0.005,0.0197
4.63427509591007,wind_imposed,450,40,0.7,0.6,0.005,0.0197
4.63436785824007,wind_imposed,600,40,0.7,0.6,0.005,0.0197
4.63441082831785,wind_imposed,750,40,0.7,0.6,0.005,0.0197
4.61441348136742,wind_imposed,150,60,0.7,0.6,0.005,0.0197
4.6158215777414,wind_imposed,300,60,0.7,0.6,0.005,0.0197
4.61608488345597,wind_imposed,450,60,0.7,0.6,0.005,0.0197
4.61617722057121,wind_imposed,600,60,0.7,0.6,0.005,0.0197
4.61621700025082,wind_imposed,750,60,0.7,0.6,0.005,0.0197
4.61575287506188,wind_imposed,150,80,0.7,0.6,0.005,0.0197
4.61717407896018,wind_imposed,300,80,0.7,0.6,0.005,0.0197
4.61743974268278,wind_imposed,450,80,0.7,0.6,0.005,0.0197
4.61753290678783,wind_imposed,600,80,0.7,0.6,0.005,0.0197
4.61756215537606,wind_imposed,750,80,0.7,0.6,0.005,0.0197
4.34833954879401,wind_imposed,150,20,0.8,0.6,0.005,0
4.34950111846495,wind_imposed,300,20,0.8,0.6,0.005,0
4.34971774503024,wind_imposed,450,20,0.8,0.6,0.005,0
4.34979367656183,wind_imposed,600,20,0.8,0.6,0.005,0
4.34982884170448,wind_imposed,750,20,0.8,0.6,0.005,0
4.34833954879423,wind_imposed,150,40,0.8,0.6,0.005,0
4.34950111846509,wind_imposed,300,40,0.8,0.6,0.005,0
4.34971774503031,wind_imposed,450,40,0.8,0.6,0.005,0
4.34979367656197,wind_imposed,600,40,0.8,0.6,0.005,0
4.34982884170454,wind_imposed,750,40,0.8,0.6,0.005,0
4.3310388850712,wind_imposed,150,60,0.8,0.6,0.005,0
4.33219046662817,wind_imposed,300,60,0.8,0.6,0.005,0
4.33240172691689,wind_imposed,450,60,0.8,0.6,0.005,0
4.33247577792249,wind_imposed,600,60,0.8,0.6,0.005,0
4.33251007187132,wind_imposed,750,60,0.8,0.6,0.005,0
4.33231743592711,wind_imposed,150,80,0.8,0.6,0.005,0
4.33346190678751,wind_imposed,300,80,0.8,0.6,0.005,0
4.33367490758982,wind_imposed,450,80,0.8,0.6,0.005,0
4.33374956602321,wind_imposed,600,80,0.8,0.6,0.005,0
4.33378414121113,wind_imposed,750,80,0.8,0.6,0.005,0
4.08149385822263,wind_imposed,150,20,0.9,0.6,0.005,0
4.08244522220165,wind_imposed,300,20,0.9,0.6,0.005,0
4.08261765951297,wind_imposed,450,20,0.9,0.6,0.005,0
4.08267808176577,wind_imposed,600,20,0.9,0.6,0.005,0
4.08270606078946,wind_imposed,750,20,0.9,0.6,0.005,0
4.08149385822257,wind_imposed,150,40,0.9,0.6,0.005,0
4.08244522220148,wind_imposed,300,40,0.9,0.6,0.005,0
4.08261765951297,wind_imposed,450,40,0.9,0.6,0.005,0
4.08267808176583,wind_imposed,600,40,0.9,0.6,0.005,0
4.08270606078954,wind_imposed,750,40,0.9,0.6,0.005,0
4.06505467785187,wind_imposed,150,60,0.9,0.6,0.005,0
4.06599913881823,wind_imposed,300,60,0.9,0.6,0.005,0
4.06617503286089,wind_imposed,450,60,0.9,0.6,0.005,0
4.06623666218578,wind_imposed,600,60,0.9,0.6,0.005,0
4.06626519942439,wind_imposed,750,60,0.9,0.6,0.005,0
4.06625840954963,wind_imposed,150,80,0.9,0.6,0.005,0
4.06720988296779,wind_imposed,300,80,0.9,0.6,0.005,0
4.06738706396837,wind_imposed,450,80,0.9,0.6,0.005,0
4.06744914297028,wind_imposed,600,80,0.9,0.6,0.005,0
4.06747788821228,wind_imposed,750,80,0.9,0.6,0.005,0
3.99569215821558,wind_imposed,150,20,0.1,0.7,0.005,0
3.99725132504134,wind_imposed,300,20,0.1,0.7,0.005,0
3.99753917837465,wind_imposed,450,20,0.1,0.7,0.005,0
3.99763986233016,wind_imposed,600,20,0.1,0.7,0.005,0
3.99768645327253,wind_imposed,750,20,0.1,0.7,0.005,0
3.99569215821561,wind_imposed,150,40,0.1,0.7,0.005,0
3.99725132504125,wind_imposed,300,40,0.1,0.7,0.005,0
3.99753917837459,wind_imposed,450,40,0.1,0.7,0.005,0
3.99763986233021,wind_imposed,600,40,0.1,0.7,0.005,0
3.9976864532725,wind_imposed,750,40,0.1,0.7,0.005,0
3.97505784600201,wind_imposed,150,60,0.1,0.7,0.005,0
3.97660996495659,wind_imposed,300,60,0.1,0.7,0.005,0
3.97689652216295,wind_imposed,450,60,0.1,0.7,0.005,0
3.97699675313533,wind_imposed,600,60,0.1,0.7,0.005,0
3.97704313452712,wind_imposed,750,60,0.1,0.7,0.005,0
3.97658176597139,wind_imposed,150,80,0.1,0.7,0.005,0
3.97813442762169,wind_imposed,300,80,0.1,0.7,0.005,0
3.97842108465835,wind_imposed,450,80,0.1,0.7,0.005,0
3.97852135052245,wind_imposed,600,80,0.1,0.7,0.005,0
3.9785677480556,wind_imposed,750,80,0.1,0.7,0.005,0
4.05099581766601,wind_imposed,150,20,0.2,0.7,0.005,0.0197
4.05259524507615,wind_imposed,300,20,0.2,0.7,0.005,0.0197
4.05289051155174,wind_imposed,450,20,0.2,0.7,0.005,0.0197
4.05299378699215,wind_imposed,600,20,0.2,0.7,0.005,0.0197
4.05304157687566,wind_imposed,750,20,0.2,0.7,0.005,0.0197
4.05099581766591,wind_imposed,150,40,0.2,0.7,0.005,0.0197
4.05259524507606,wind_imposed,300,40,0.2,0.7,0.005,0.0197
4.05289051155171,wind_imposed,450,40,0.2,0.7,0.005,0.0197
4.05299378699214,wind_imposed,600,40,0.2,0.7,0.005,0.0197
4.0530415768758,wind_imposed,750,40,0.2,0.7,0.005,0.0197
4.03029706272929,wind_imposed,150,60,0.2,0.7,0.005,0.0197
4.03188940062323,wind_imposed,300,60,0.2,0.7,0.005,0.0197
4.0321833635016,wind_imposed,450,60,0.2,0.7,0.005,0.0197
4.03228618336221,wind_imposed,600,60,0.2,0.7,0.005,0.0197
4.03233376249645,wind_imposed,750,60,0.2,0.7,0.005,0.0197
4.03182638025687,wind_imposed,150,80,0.2,0.7,0.005,0.0197
4.03341926713925,wind_imposed,300,80,0.2,0.7,0.005,0.0197
4.03371333098047,wind_imposed,450,80,0.2,0.7,0.005,0.0197
4.03381618612672,wind_imposed,600,80,0.2,0.7,0.005,0.0197
4.03386378158411,wind_imposed,750,80,0.2,0.7,0.005,0.0197
4.12018800413771,wind_imposed,150,20,0.3,0.7,0.005,0.0715
4.12183903767761,wind_imposed,300,20,0.3,0.7,0.005,0.0715
4.12214380500899,wind_imposed,450,20,0.3,0.7,0.005,0.0715
4.12225040165898,wind_imposed,600,20,0.3,0.7,0.005,0.0715
4.12229972807144,wind_imposed,750,20,0.3,0.7,0.005,0.0715
4.1201880041377,wind_imposed,150,40,0.3,0.7,0.005,0.0715
4.12183903767762,wind_imposed,300,40,0.3,0.7,0.005,0.0715
4.12214380500902,wind_imposed,450,40,0.3,0.7,0.005,0.0715
4.12225040165892,wind_imposed,600,40,0.3,0.7,0.005,0.0715
4.12229972807144,wind_imposed,750,40,0.3,0.7,0.005,0.0715
4.09940834118831,wind_imposed,150,60,0.3,0.7,0.005,0.0715
4.1010522302004,wind_imposed,300,60,0.3,0.7,0.005,0.0715
4.10135568414643,wind_imposed,450,60,0.3,0.7,0.005,0.0715
4.10146182181982,wind_imposed,600,60,0.3,0.7,0.005,0.0715
4.10151093591593,wind_imposed,750,60,0.3,0.7,0.005,0.0715
4.10094439107248,wind_imposed,150,80,0.3,0.7,0.005,0.0715
4.10258883490542,wind_imposed,300,80,0.3,0.7,0.005,0.0715
4.10289239086246,wind_imposed,450,80,0.3,0.7,0.005,0.0715
4.10299856418615,wind_imposed,600,80,0.3,0.7,0.005,0.0715
4.10304769477388,wind_imposed,750,80,0.3,0.7,0.005,0.0715
4.20925466098621,wind_imposed,150,20,0.4,0.7,0.005,0.0769
4.21097418098856,wind_imposed,300,20,0.4,0.7,0.005,0.0769
4.21129155461707,wind_imposed,450,20,0.4,0.7,0.005,0.0769
4.21140255787576,wind_imposed,600,20,0.4,0.7,0.005,0.0769
4.21145392293825,wind_imposed,750,20,0.4,0.7,0.005,0.0769
4.20925466098614,wind_imposed,150,40,0.4,0.7,0.005,0.0769
4.21097418098854,wind_imposed,300,40,0.4,0.7,0.005,0.0769
4.2112915546169,wind_imposed,450,40,0.4,0.7,0.005,0.0769
4.21140255787595,wind_imposed,600,40,0.4,0.7,0.005,0.0769
4.21145392293826,wind_imposed,750,40,0.4,0.7,0.005,0.0769
4.18837133026685,wind_imposed,150,60,0.4,0.7,0.005,0.0769
4.19008366881254,wind_imposed,300,60,0.4,0.7,0.005,0.0769
4.19039972271807,wind_imposed,450,60,0.4,0.7,0.005,0.0769
4.19051026481897,wind_imposed,600,60,0.4,0.7,0.005,0.0769
4.19056141656141,wind_imposed,750,60,0.4,0.7,0.005,0.0769
4.18991606568664,wind_imposed,150,80,0.4,0.7,0.005,0.0769
4.19162896430453,wind_imposed,300,80,0.4,0.7,0.005,0.0769
